# 2theta(deg)  intensity
9.448931491463422594e-01 1.221530029296875000e+03
9.469539848042404229e-01 1.220628295898437500e+03
9.490148204621386974e-01 1.221152954101562500e+03
9.510756561200368608e-01 1.220028808593750000e+03
9.531364917779352464e-01 1.221417602539062500e+03
9.551973274358335209e-01 1.220863769531250000e+03
9.572581630937316843e-01 1.219817993164062500e+03
9.593189987516298478e-01 1.219592895507812500e+03
9.613798344095281223e-01 1.219249511718750000e+03
9.634406700674262858e-01 1.220551635742187500e+03
9.655015057253246713e-01 1.223292724609375000e+03
9.675623413832229458e-01 1.225633300781250000e+03
9.696231770411211093e-01 1.226251586914062500e+03
9.716840126990192728e-01 1.227350097656250000e+03
9.737448483569175472e-01 1.228277832031250000e+03
9.758056840148157107e-01 1.229595703125000000e+03
9.778665196727140962e-01 1.231617919921875000e+03
9.799273553306123707e-01 1.232961181640625000e+03
9.819881909885105342e-01 1.233959960937500000e+03
9.840490266464086977e-01 1.234034912109375000e+03
9.861098623043069722e-01 1.233403686523437500e+03
9.881706979622051357e-01 1.232274414062500000e+03
9.902315336201035212e-01 1.232310424804687500e+03
9.922923692780017957e-01 1.233962768554687500e+03
9.943532049358999592e-01 1.234569824218750000e+03
9.964140405937981226e-01 1.237718627929687500e+03
9.984748762516963971e-01 1.240556396484375000e+03
1.000535711909594561e+00 1.239933105468750000e+03
1.002596547567492946e+00 1.239685180664062500e+03
1.004657383225391110e+00 1.239170410156250000e+03
1.006718218883289273e+00 1.238199218750000000e+03
1.008779054541187659e+00 1.237211181640625000e+03
1.010839890199085822e+00 1.236614013671875000e+03
1.012900725856983986e+00 1.236000610351562500e+03
1.014961561514882371e+00 1.235738037109375000e+03
1.017022397172780535e+00 1.234830444335937500e+03
1.019083232830678698e+00 1.234869506835937500e+03
1.021144068488577084e+00 1.235984985351562500e+03
1.023204904146475247e+00 1.238194702148437500e+03
1.025265739804373410e+00 1.239884643554687500e+03
1.027326575462271796e+00 1.241198852539062500e+03
1.029387411120169959e+00 1.240451171875000000e+03
1.031448246778068123e+00 1.242121215820312500e+03
1.033509082435966508e+00 1.243398925781250000e+03
1.035569918093864672e+00 1.244884277343750000e+03
1.037630753751762835e+00 1.247096679687500000e+03
1.039691589409661221e+00 1.248099365234375000e+03
1.041752425067559384e+00 1.247176391601562500e+03
1.043813260725457548e+00 1.246572387695312500e+03
1.045874096383355933e+00 1.245080078125000000e+03
1.047934932041254097e+00 1.245385742187500000e+03
1.049995767699152260e+00 1.245561889648437500e+03
1.052056603357050646e+00 1.245669311523437500e+03
1.054117439014948809e+00 1.246134643554687500e+03
1.056178274672846973e+00 1.246746215820312500e+03
1.058239110330745358e+00 1.248996337890625000e+03
1.060299945988643522e+00 1.251125976562500000e+03
1.062360781646541907e+00 1.251544799804687500e+03
1.064421617304440071e+00 1.250396240234375000e+03
1.066482452962338234e+00 1.252007080078125000e+03
1.068543288620236398e+00 1.252956420898437500e+03
1.070604124278134783e+00 1.254187377929687500e+03
1.072664959936032947e+00 1.256588378906250000e+03
1.074725795593931332e+00 1.258327636718750000e+03
1.076786631251829496e+00 1.260492553710937500e+03
1.078847466909727659e+00 1.262916015625000000e+03
1.080908302567625823e+00 1.264420166015625000e+03
1.082969138225524208e+00 1.265319702148437500e+03
1.085029973883422372e+00 1.265833740234375000e+03
1.087090809541320757e+00 1.267498168945312500e+03
1.089151645199218921e+00 1.269271240234375000e+03
1.091212480857117084e+00 1.271753784179687500e+03
1.093273316515015248e+00 1.272717407226562500e+03
1.095334152172913633e+00 1.273186767578125000e+03
1.097394987830811797e+00 1.275070678710937500e+03
1.099455823488710182e+00 1.275064819335937500e+03
1.101516659146608346e+00 1.276939819335937500e+03
1.103577494804506509e+00 1.279206665039062500e+03
1.105638330462404673e+00 1.277820312500000000e+03
1.107699166120303058e+00 1.278468017578125000e+03
1.109760001778201222e+00 1.277346313476562500e+03
1.111820837436099607e+00 1.274485107421875000e+03
1.113881673093997771e+00 1.276236938476562500e+03
1.115942508751895934e+00 1.277023437500000000e+03
1.118003344409794098e+00 1.279123046875000000e+03
1.120064180067692483e+00 1.281863037109375000e+03
1.122125015725590647e+00 1.283400268554687500e+03
1.124185851383489032e+00 1.284834472656250000e+03
1.126246687041387196e+00 1.285456298828125000e+03
1.128307522699285359e+00 1.287084472656250000e+03
1.130368358357183523e+00 1.287084228515625000e+03
1.132429194015081908e+00 1.286919921875000000e+03
1.134490029672980071e+00 1.285770141601562500e+03
1.136550865330878457e+00 1.285312500000000000e+03
1.138611700988776620e+00 1.287320312500000000e+03
1.140672536646674784e+00 1.288525512695312500e+03
1.142733372304572947e+00 1.291222900390625000e+03
1.144794207962471333e+00 1.295540405273437500e+03
1.146855043620369496e+00 1.296410034179687500e+03
1.148915879278267882e+00 1.298163330078125000e+03
1.150976714936166045e+00 1.298786987304687500e+03
1.153037550594064209e+00 1.299848632812500000e+03
1.155098386251962372e+00 1.301099365234375000e+03
1.157159221909860758e+00 1.302058715820312500e+03
1.159220057567758921e+00 1.304480590820312500e+03
1.161280893225657307e+00 1.308390869140625000e+03
1.163341728883555470e+00 1.311041015625000000e+03
1.165402564541453634e+00 1.312745117187500000e+03
1.167463400199351797e+00 1.314813720703125000e+03
1.169524235857250183e+00 1.315018798828125000e+03
1.171585071515148568e+00 1.314610351562500000e+03
1.173645907173046732e+00 1.316612060546875000e+03
1.175706742830944895e+00 1.316443969726562500e+03
1.177767578488843059e+00 1.316461547851562500e+03
1.179828414146741222e+00 1.316399169921875000e+03
1.181889249804639608e+00 1.318716430664062500e+03
1.183950085462537993e+00 1.320979248046875000e+03
1.186010921120436157e+00 1.324336059570312500e+03
1.188071756778334320e+00 1.327339843750000000e+03
1.190132592436232484e+00 1.327204589843750000e+03
1.192193428094130647e+00 1.327821044921875000e+03
