# 2theta(deg)  intensity
9.938927318832980751e-01 3.212476074218750000e+03
9.959526131929008486e-01 3.210444824218750000e+03
9.980124945025035110e-01 3.206739257812500000e+03
1.000072375812106173e+00 3.203586914062500000e+03
1.002132257121708836e+00 3.204356689453125000e+03
1.004192138431311498e+00 3.205058837890625000e+03
1.006252019740914383e+00 3.205798095703125000e+03
1.008311901050516823e+00 3.207545410156250000e+03
1.010371782360119708e+00 3.208302734375000000e+03
1.012431663669722370e+00 3.206431152343750000e+03
1.014491544979325033e+00 3.206405517578125000e+03
1.016551426288927695e+00 3.205974365234375000e+03
1.018611307598530358e+00 3.202301513671875000e+03
1.020671188908133020e+00 3.203020019531250000e+03
1.022731070217735905e+00 3.201270751953125000e+03
1.024790951527338345e+00 3.199822509765625000e+03
1.026850832836941230e+00 3.200956298828125000e+03
1.028910714146543892e+00 3.197989501953125000e+03
1.030970595456146555e+00 3.194581054687500000e+03
1.033030476765749217e+00 3.191555419921875000e+03
1.035090358075351880e+00 3.191488037109375000e+03
1.037150239384954764e+00 3.192240966796875000e+03
1.039210120694557427e+00 3.192433105468750000e+03
1.041270002004159867e+00 3.191585937500000000e+03
1.043329883313762751e+00 3.189066650390625000e+03
1.045389764623365414e+00 3.187851806640625000e+03
1.047449645932968076e+00 3.186610595703125000e+03
1.049509527242570739e+00 3.187037109375000000e+03
1.051569408552173401e+00 3.185281005859375000e+03
1.053629289861776286e+00 3.182846679687500000e+03
1.055689171171378726e+00 3.183356201171875000e+03
1.057749052480981389e+00 3.183646972656250000e+03
1.059808933790584273e+00 3.184868164062500000e+03
1.061868815100186936e+00 3.183546386718750000e+03
1.063928696409789598e+00 3.180146484375000000e+03
1.065988577719392261e+00 3.177370361328125000e+03
1.068048459028994923e+00 3.175910156250000000e+03
1.070108340338597808e+00 3.178797119140625000e+03
1.072168221648200248e+00 3.179227783203125000e+03
1.074228102957802911e+00 3.177305175781250000e+03
1.076287984267405795e+00 3.177044433593750000e+03
1.078347865577008458e+00 3.173387695312500000e+03
1.080407746886611120e+00 3.170289306640625000e+03
1.082467628196213782e+00 3.172021728515625000e+03
1.084527509505816445e+00 3.170942138671875000e+03
1.086587390815419329e+00 3.171346435546875000e+03
1.088647272125021770e+00 3.172836669921875000e+03
1.090707153434624654e+00 3.173175537109375000e+03
1.092767034744227317e+00 3.172241210937500000e+03
1.094826916053829979e+00 3.172216796875000000e+03
1.096886797363432642e+00 3.171080810546875000e+03
1.098946678673035304e+00 3.169508300781250000e+03
1.101006559982637967e+00 3.169031005859375000e+03
1.103066441292240629e+00 3.167032714843750000e+03
1.105126322601843292e+00 3.165493896484375000e+03
1.107186203911446176e+00 3.162681640625000000e+03
1.109246085221048839e+00 3.157576171875000000e+03
1.111305966530651501e+00 3.156418457031250000e+03
1.113365847840254164e+00 3.157389404296875000e+03
1.115425729149856826e+00 3.160435546875000000e+03
1.117485610459459711e+00 3.162243164062500000e+03
1.119545491769062151e+00 3.163538085937500000e+03
1.121605373078664813e+00 3.161380126953125000e+03
1.123665254388267698e+00 3.161026367187500000e+03
1.125725135697870360e+00 3.159968994140625000e+03
1.127785017007472801e+00 3.160174804687500000e+03
1.129844898317075685e+00 3.159292236328125000e+03
1.131904779626678348e+00 3.156217529296875000e+03
1.133964660936281232e+00 3.153867675781250000e+03
1.136024542245883673e+00 3.152947021484375000e+03
1.138084423555486335e+00 3.153031250000000000e+03
1.140144304865089220e+00 3.152311035156250000e+03
1.142204186174691882e+00 3.150942382812500000e+03
1.144264067484294545e+00 3.151665039062500000e+03
1.146323948793897207e+00 3.152347167968750000e+03
1.148383830103499870e+00 3.151306640625000000e+03
1.150443711413102754e+00 3.150937744140625000e+03
1.152503592722705195e+00 3.147055664062500000e+03
1.154563474032307857e+00 3.147624755859375000e+03
1.156623355341910742e+00 3.151556640625000000e+03
1.158683236651513404e+00 3.150794433593750000e+03
1.160743117961116067e+00 3.151479736328125000e+03
1.162802999270718729e+00 3.152225585937500000e+03
1.164862880580321391e+00 3.149502441406250000e+03
1.166922761889924054e+00 3.147674804687500000e+03
1.168982643199526716e+00 3.146487548828125000e+03
1.171042524509129601e+00 3.146331054687500000e+03
1.173102405818732263e+00 3.148273193359375000e+03
1.175162287128334704e+00 3.146005126953125000e+03
1.177222168437937588e+00 3.147200195312500000e+03
1.179282049747540251e+00 3.144649169921875000e+03
1.181341931057142913e+00 3.143653076171875000e+03
1.183401812366745576e+00 3.142558105468750000e+03
1.185461693676348238e+00 3.141752197265625000e+03
1.187521574985951123e+00 3.140391113281250000e+03
1.189581456295553785e+00 3.140079833984375000e+03
1.191641337605156226e+00 3.140701904296875000e+03
1.193701218914759110e+00 3.139617675781250000e+03
