# 2theta(deg)  intensity
1.687425357211374655e+00 4.362538671875000000e+04
1.690858572587186082e+00 3.538812109375000000e+04
1.694291787962997731e+00 2.494162500000000000e+04
1.697725003338809158e+00 1.525484375000000000e+04
1.701158218714620807e+00 9.007780273437500000e+03
1.704591434090432234e+00 5.809075683593750000e+03
1.708024649466243883e+00 4.402699218750000000e+03
1.711457864842055532e+00 3.785961914062500000e+03
1.714891080217866959e+00 3.469460937500000000e+03
1.718324295593678386e+00 3.301887695312500000e+03
1.721757510969490035e+00 3.196241210937500000e+03
1.725190726345301462e+00 3.125086669921875000e+03
1.728623941721113111e+00 3.069838867187500000e+03
1.732057157096924760e+00 3.029154541015625000e+03
1.735490372472736187e+00 2.994115722656250000e+03
1.738923587848547836e+00 2.966822021484375000e+03
1.742356803224359263e+00 2.941192626953125000e+03
1.745790018600170690e+00 2.919789550781250000e+03
1.749223233975982561e+00 2.898575683593750000e+03
1.752656449351793988e+00 2.876996582031250000e+03
1.756089664727605415e+00 2.857687011718750000e+03
1.759522880103417064e+00 2.839194824218750000e+03
1.762956095479228491e+00 2.824990722656250000e+03
1.766389310855040140e+00 2.810628906250000000e+03
1.769822526230851567e+00 2.796839111328125000e+03
1.773255741606663216e+00 2.781410156250000000e+03
1.776688956982474865e+00 2.766611328125000000e+03
1.780122172358286292e+00 2.753780029296875000e+03
1.783555387734097719e+00 2.742589599609375000e+03
1.786988603109909368e+00 2.730104003906250000e+03
1.790421818485720795e+00 2.719131347656250000e+03
1.793855033861532666e+00 2.705932617187500000e+03
1.797288249237344315e+00 2.697805175781250000e+03
1.800721464613155742e+00 2.689351318359375000e+03
1.804154679988967391e+00 2.680716552734375000e+03
1.807587895364778818e+00 2.668555419921875000e+03
1.811021110740590245e+00 2.657898681640625000e+03
1.814454326116401894e+00 2.649178466796875000e+03
1.817887541492213321e+00 2.642748291015625000e+03
1.821320756868024748e+00 2.634584472656250000e+03
1.824753972243836841e+00 2.626767822265625000e+03
1.828187187619648268e+00 2.618763183593750000e+03
1.831620402995459695e+00 2.610820556640625000e+03
1.835053618371271345e+00 2.604226806640625000e+03
1.838486833747082771e+00 2.597110595703125000e+03
1.841920049122894421e+00 2.593710937500000000e+03
1.845353264498705848e+00 2.584831542968750000e+03
1.848786479874517275e+00 2.577301513671875000e+03
1.852219695250328924e+00 2.570151367187500000e+03
