# 2theta(deg)  intensity
1.779545209389406413e+00 1.561980957031250000e+03
1.781606060818925252e+00 1.563540161132812500e+03
1.783666912248443870e+00 1.561185424804687500e+03
1.785727763677962487e+00 1.557457641601562500e+03
1.787788615107481105e+00 1.551535644531250000e+03
1.789849466536999945e+00 1.543313842773437500e+03
1.791910317966518340e+00 1.533802734375000000e+03
1.793971169396037180e+00 1.522845947265625000e+03
1.796032020825556019e+00 1.511640747070312500e+03
1.798092872255074415e+00 1.503105224609375000e+03
1.800153723684593254e+00 1.492801391601562500e+03
1.802214575114112094e+00 1.485517456054687500e+03
1.804275426543630712e+00 1.479902587890625000e+03
1.806336277973149551e+00 1.473237915039062500e+03
1.808397129402668391e+00 1.467817626953125000e+03
1.810457980832186786e+00 1.462852539062500000e+03
1.812518832261705626e+00 1.456261596679687500e+03
1.814579683691224021e+00 1.450671508789062500e+03
1.816640535120742861e+00 1.446409790039062500e+03
1.818701386550261700e+00 1.441774414062500000e+03
1.820762237979780318e+00 1.438223144531250000e+03
1.822823089409299158e+00 1.435398071289062500e+03
1.824883940838817997e+00 1.431533447265625000e+03
1.826944792268336393e+00 1.428786621093750000e+03
1.829005643697855232e+00 1.426059814453125000e+03
1.831066495127374072e+00 1.423440063476562500e+03
1.833127346556892689e+00 1.420535766601562500e+03
1.835188197986411529e+00 1.416755737304687500e+03
1.837249049415929925e+00 1.413341308593750000e+03
1.839309900845448764e+00 1.409400024414062500e+03
1.841370752274967604e+00 1.406197509765625000e+03
1.843431603704485999e+00 1.402377929687500000e+03
1.845492455134004839e+00 1.400125732421875000e+03
1.847553306563523678e+00 1.397759643554687500e+03
1.849614157993042296e+00 1.394633544921875000e+03
1.851675009422561136e+00 1.391477294921875000e+03
1.853735860852079975e+00 1.386892700195312500e+03
1.855796712281598371e+00 1.382934570312500000e+03
1.857857563711117210e+00 1.380675659179687500e+03
1.859918415140635606e+00 1.378252197265625000e+03
1.861979266570154667e+00 1.375138916015625000e+03
1.864040117999673507e+00 1.372145385742187500e+03
1.866100969429191903e+00 1.368682250976562500e+03
1.868161820858710742e+00 1.365692016601562500e+03
1.870222672288229582e+00 1.364406982421875000e+03
1.872283523717747977e+00 1.362976440429687500e+03
1.874344375147266817e+00 1.361959594726562500e+03
1.876405226576785656e+00 1.361357177734375000e+03
1.878466078006304274e+00 1.360404296875000000e+03
